  0.0000e+00   0.0000e+00   2.0000e+00   1.3963e-01   0.0000e+00
  1.0000e-02   2.5065e-02   2.9696e+00   1.3835e-01  -2.5848e-01
  2.0000e-02   5.8550e-02   3.6863e+00   1.3441e-01  -5.3069e-01
  3.0000e-02   9.7997e-02   4.1645e+00   1.2773e-01  -8.0539e-01
  4.0000e-02   1.4109e-01   4.4183e+00   1.1833e-01  -1.0721e+00
  5.0000e-02   1.8566e-01   4.4624e+00   1.0635e-01  -1.3211e+00
  6.0000e-02   2.2969e-01   4.3129e+00   9.1996e-02  -1.5438e+00
  7.0000e-02   2.7134e-01   3.9880e+00   7.5584e-02  -1.7325e+00
  8.0000e-02   3.0894e-01   3.5078e+00   5.7482e-02  -1.8808e+00
  9.0000e-02   3.4105e-01   2.8942e+00   3.8120e-02  -1.9837e+00
  1.0000e-01   3.6645e-01   2.1711e+00   1.7972e-02  -2.0375e+00
  1.1000e-01   3.8419e-01   1.3639e+00  -2.4582e-03  -2.0400e+00
  1.2000e-01   3.9354e-01   4.9890e-01  -2.2654e-02  -1.9907e+00
  1.3000e-01   3.9406e-01  -3.9718e-01  -4.2101e-02  -1.8903e+00
  1.4000e-01   3.8558e-01  -1.2975e+00  -6.0297e-02  -1.7412e+00
  1.5000e-01   3.6819e-01  -2.1759e+00  -7.6774e-02  -1.5471e+00
  1.6000e-01   3.4222e-01  -3.0071e+00  -9.1106e-02  -1.3130e+00
  1.7000e-01   3.0828e-01  -3.7676e+00  -1.0292e-01  -1.0450e+00
  1.8000e-01   2.6718e-01  -4.4360e+00  -1.1192e-01  -7.4991e-01
  1.9000e-01   2.1993e-01  -4.9933e+00  -1.1786e-01  -4.3562e-01
  2.0000e-01   1.6773e-01  -5.4238e+00  -1.2059e-01  -1.1032e-01
  2.1000e-01   1.1192e-01  -5.7149e+00  -1.2005e-01   2.1745e-01
  2.2000e-01   5.3928e-02  -5.8582e+00  -1.1626e-01   5.3907e-01
  2.3000e-01  -4.7352e-03  -5.8490e+00  -1.0932e-01   8.4608e-01
  2.4000e-01  -6.2542e-02  -5.6871e+00  -9.9416e-02   1.1304e+00
  2.5000e-01  -1.1798e-01  -5.3764e+00  -8.6814e-02   1.3844e+00
  2.6000e-01  -1.6960e-01  -4.9249e+00  -7.1852e-02   1.6015e+00
  2.7000e-01  -2.1605e-01  -4.3447e+00  -5.4928e-02   1.7757e+00
  2.8000e-01  -2.5612e-01  -3.6512e+00  -3.6495e-02   1.9026e+00
  2.9000e-01  -2.8876e-01  -2.8629e+00  -1.7046e-02   1.9786e+00
  3.0000e-01  -3.1313e-01  -2.0009e+00   2.8992e-03   2.0017e+00
