  0.0000e+00   0.0000e+00   2.0000e+00   1.3963e-01   0.0000e+00
  1.0000e-02   2.4015e-02   2.7697e+00   1.3819e-01  -2.8822e-01
  2.0000e-02   5.4733e-02   3.3413e+00   1.3385e-01  -5.8123e-01
  3.0000e-02   9.0197e-02   3.7199e+00   1.2659e-01  -8.6896e-01
  4.0000e-02   1.2851e-01   3.9123e+00   1.1652e-01  -1.1419e+00
  5.0000e-02   1.6785e-01   3.9277e+00   1.0383e-01  -1.3912e+00
  6.0000e-02   2.0651e-01   3.7776e+00   8.8797e-02  -1.6091e+00
  7.0000e-02   2.4290e-01   3.4761e+00   7.1774e-02  -1.7886e+00
  8.0000e-02   2.7558e-01   3.0400e+00   5.3172e-02  -1.9243e+00
  9.0000e-02   3.0331e-01   2.4882e+00   3.3450e-02  -2.0117e+00
  1.0000e-01   3.2503e-01   1.8415e+00   1.3108e-02  -2.0482e+00
  1.1000e-01   3.3990e-01   1.1225e+00  -7.3377e-03  -2.0322e+00
  1.2000e-01   3.4732e-01   3.5441e-01  -2.7362e-02  -1.9641e+00
  1.3000e-01   3.4691e-01  -4.3869e-01  -4.6450e-02  -1.8453e+00
  1.4000e-01   3.3854e-01  -1.2329e+00  -6.4110e-02  -1.6790e+00
  1.5000e-01   3.2232e-01  -2.0049e+00  -7.9887e-02  -1.4696e+00
  1.6000e-01   2.9859e-01  -2.7322e+00  -9.3377e-02  -1.2227e+00
  1.7000e-01   2.6790e-01  -3.3942e+00  -1.0424e-01  -9.4472e-01
  1.8000e-01   2.3099e-01  -3.9719e+00  -1.1219e-01  -6.4321e-01
  1.9000e-01   1.8879e-01  -4.4490e+00  -1.1705e-01  -3.2615e-01
  2.0000e-01   1.4239e-01  -4.8120e+00  -1.1869e-01  -1.9941e-03
  2.1000e-01   9.2969e-02  -5.0505e+00  -1.1709e-01   3.2067e-01
  2.2000e-01   4.1818e-02  -5.1575e+00  -1.1231e-01   6.3331e-01
  2.3000e-01  -9.7325e-03  -5.1300e+00  -1.0449e-01   9.2764e-01
  2.4000e-01  -6.0335e-02  -4.9684e+00  -9.3846e-02   1.1959e+00
  2.5000e-01  -1.0867e-01  -4.6771e+00  -8.0681e-02   1.4310e+00
  2.6000e-01  -1.5347e-01  -4.2640e+00  -6.5357e-02   1.6269e+00
  2.7000e-01  -1.9358e-01  -3.7404e+00  -4.8292e-02   1.7782e+00
  2.8000e-01  -2.2796e-01  -3.1206e+00  -2.9954e-02   1.8812e+00
  2.9000e-01  -2.5573e-01  -2.4216e+00  -1.0838e-02   1.9332e+00
  3.0000e-01  -2.7619e-01  -1.6622e+00   8.5368e-03   1.9330e+00
  3.1000e-01  -2.8884e-01  -8.6282e-01   2.7649e-02   1.8808e+00
  3.2000e-01  -2.9338e-01  -4.4927e-02   4.5983e-02   1.7780e+00
  3.3000e-01  -2.8974e-01   7.6978e-01   6.3050e-02   1.6277e+00
  3.4000e-01  -2.7807e-01   1.5598e+00   7.8393e-02   1.4341e+00
  3.5000e-01  -2.5870e-01   2.3042e+00   9.1606e-02   1.2026e+00
  3.6000e-01  -2.3220e-01   2.9836e+00   1.0234e-01   9.3948e-01
  3.7000e-01  -1.9931e-01   3.5799e+00   1.1031e-01   6.5193e-01
  3.8000e-01  -1.6093e-01   4.0777e+00   1.1532e-01   3.4776e-01
  3.9000e-01  -1.1813e-01   4.4638e+00   1.1724e-01   3.5168e-02
  4.0000e-01  -7.2062e-02   4.7281e+00   1.1603e-01  -2.7747e-01
  4.1000e-01  -2.3994e-02   4.8638e+00   1.1172e-01  -5.8178e-01
  4.2000e-01   2.4773e-02   4.8675e+00   1.0445e-01  -8.6966e-01
  4.3000e-01   7.2916e-02   4.7395e+00   9.4407e-02  -1.1335e+00
  4.4000e-01   1.1913e-01   4.4835e+00   8.1880e-02  -1.3662e+00
  4.5000e-01   1.6218e-01   4.1071e+00   6.7208e-02  -1.5616e+00
  4.6000e-01   2.0091e-01   3.6207e+00   5.0789e-02  -1.7147e+00
  4.7000e-01   2.3428e-01   3.0380e+00   3.3069e-02  -1.8214e+00
  4.8000e-01   2.6140e-01   2.3752e+00   1.4526e-02  -1.8789e+00
  4.9000e-01   2.8157e-01   1.6504e+00  -4.3394e-03  -1.8858e+00
  5.0000e-01   2.9427e-01   8.8328e-01  -2.3021e-02  -1.8422e+00
  5.1000e-01   2.9917e-01   9.4629e-02  -4.1018e-02  -1.7493e+00
  5.2000e-01   2.9616e-01  -6.9444e-01  -5.7850e-02  -1.6097e+00
  5.3000e-01   2.8535e-01  -1.4629e+00  -7.3070e-02  -1.4274e+00
  5.4000e-01   2.6704e-01  -2.1904e+00  -8.6274e-02  -1.2075e+00
  5.5000e-01   2.4174e-01  -2.8576e+00  -9.7115e-02  -9.5597e-01
  5.6000e-01   2.1015e-01  -3.4469e+00  -1.0531e-01  -6.7965e-01
  5.7000e-01   1.7311e-01  -3.9427e+00  -1.1065e-01  -3.8603e-01
  5.8000e-01   1.3165e-01  -4.3320e+00  -1.1300e-01  -8.3046e-02
  5.9000e-01   8.6865e-02  -4.6045e+00  -1.1231e-01   2.2119e-01
  6.0000e-01   3.9973e-02  -4.7530e+00  -1.0860e-01   5.1853e-01
  6.1000e-01  -7.7678e-03  -4.7737e+00  -1.0199e-01   8.0106e-01
  6.2000e-01  -5.5074e-02  -4.6665e+00  -9.2652e-02   1.0613e+00
  6.3000e-01  -1.0068e-01  -4.4344e+00  -8.0858e-02   1.2922e+00
  6.4000e-01  -1.4337e-01  -4.0841e+00  -6.6926e-02   1.4879e+00
  6.5000e-01  -1.8200e-01  -3.6256e+00  -5.1236e-02   1.6430e+00
  6.6000e-01  -2.1556e-01  -3.0715e+00  -3.4214e-02   1.7536e+00
  6.7000e-01  -2.4316e-01  -2.4371e+00  -1.6322e-02   1.8168e+00
  6.8000e-01  -2.6409e-01  -1.7399e+00   1.9576e-03   1.8310e+00
  6.9000e-01  -2.7781e-01  -9.9877e-01   2.0133e-02   1.7960e+00
  7.0000e-01  -2.8399e-01  -2.3373e-01   3.7716e-02   1.7128e+00
  7.1000e-01  -2.8248e-01   5.3475e-01   5.4237e-02   1.5840e+00
  7.2000e-01  -2.7335e-01   1.2862e+00   6.9255e-02   1.4130e+00
  7.3000e-01  -2.5688e-01   2.0006e+00   8.2372e-02   1.2047e+00
  7.4000e-01  -2.3352e-01   2.6592e+00   9.3242e-02   9.6467e-01
  7.5000e-01  -2.0394e-01   3.2446e+00   1.0158e-01   6.9959e-01
  7.6000e-01  -1.6893e-01   3.7412e+00   1.0717e-01   4.1661e-01
  7.7000e-01  -1.2945e-01   4.1361e+00   1.0988e-01   1.2335e-01
  7.8000e-01  -8.6579e-02   4.4188e+00   1.0963e-01  -1.7230e-01
  7.9000e-01  -4.1473e-02   4.5820e+00   1.0645e-01  -4.6243e-01
  8.0000e-01   4.6477e-03   4.6215e+00   1.0043e-01  -7.3931e-01
  8.1000e-01   5.0540e-02   4.5365e+00   9.1735e-02  -9.9556e-01
  8.2000e-01   9.4970e-02   4.3296e+00   8.0609e-02  -1.2244e+00
  8.3000e-01   1.3675e-01   4.0069e+00   6.7359e-02  -1.4197e+00
  8.4000e-01   1.7475e-01   3.5774e+00   5.2344e-02  -1.5764e+00
  8.5000e-01   2.0798e-01   3.0531e+00   3.5973e-02  -1.6904e+00
  8.6000e-01   2.3555e-01   2.4485e+00   1.8689e-02  -1.7587e+00
  8.7000e-01   2.5673e-01   1.7802e+00   9.5812e-04  -1.7795e+00
  8.8000e-01   2.7100e-01   1.0664e+00  -1.6742e-02  -1.7526e+00
  8.9000e-01   2.7798e-01   3.2647e-01  -3.3937e-02  -1.6787e+00
  9.0000e-01   2.7751e-01  -4.1984e-01  -5.0166e-02  -1.5600e+00
  9.1000e-01   2.6962e-01  -1.1526e+00  -6.4998e-02  -1.3998e+00
  9.2000e-01   2.5456e-01  -1.8523e+00  -7.8038e-02  -1.2025e+00
  9.3000e-01   2.3275e-01  -2.5004e+00  -8.8943e-02  -9.7370e-01
  9.4000e-01   2.0479e-01  -3.0798e+00  -9.7427e-02  -7.1951e-01
  9.5000e-01   1.7144e-01  -3.5752e+00  -1.0327e-01  -4.4686e-01
  9.6000e-01   1.3361e-01  -3.9735e+00  -1.0633e-01  -1.6312e-01
  9.7000e-01   9.2324e-02  -4.2643e+00  -1.0652e-01   1.2410e-01
  9.8000e-01   4.8705e-02  -4.4399e+00  -1.0386e-01   4.0709e-01
  9.9000e-01   3.9261e-03  -4.4959e+00  -9.8419e-02   6.7831e-01
  1.0000e+00  -4.0808e-02  -4.4309e+00  -9.0356e-02   9.3054e-01
  1.0100e+00  -8.4295e-02  -4.2471e+00  -7.9894e-02   1.1571e+00
  1.0200e+00  -1.2537e-01  -3.9498e+00  -6.7321e-02   1.3519e+00
  1.0300e+00  -1.6294e-01  -3.5473e+00  -5.2979e-02   1.5099e+00
  1.0400e+00  -1.9600e-01  -3.0510e+00  -3.7259e-02   1.6270e+00
  1.0500e+00  -2.2369e-01  -2.4745e+00  -2.0586e-02   1.7000e+00
  1.0600e+00  -2.4528e-01  -1.8336e+00  -3.4114e-03   1.7272e+00
  1.0700e+00  -2.6021e-01  -1.1459e+00   1.3803e-02   1.7080e+00
  1.0800e+00  -2.6810e-01  -4.2989e-01   3.0595e-02   1.6429e+00
  1.0900e+00  -2.6877e-01   2.9515e-01   4.6514e-02   1.5339e+00
  1.1000e+00  -2.6223e-01   1.0099e+00   6.1137e-02   1.3842e+00
  1.1100e+00  -2.4867e-01   1.6953e+00   7.4075e-02   1.1978e+00
  1.1200e+00  -2.2849e-01   2.3332e+00   8.4987e-02   9.7980e-01
  1.1300e+00  -2.0223e-01   2.9067e+00   9.3586e-02   7.3628e-01
  1.1400e+00  -1.7062e-01   3.4008e+00   9.9649e-02   4.7381e-01
