  0.0000e+00   0.0000e+00   2.0000e+00   1.3963e-01   0.0000e+00
  1.0000e-01   3.1228e-01   1.4257e+00   1.7085e-02  -1.8903e+00
  2.0000e-01   1.4063e-01  -4.0166e+00  -9.6029e-02  -1.0492e-01
  3.0000e-01  -1.9222e-01  -1.5794e+00  -8.1773e-05   1.4322e+00
  4.0000e-01  -6.5184e-02   3.0385e+00   7.8991e-02  -5.4295e-02
  5.0000e-01   1.7488e-01   9.0243e-01  -4.7181e-03  -1.1450e+00
  6.0000e-01   4.8272e-02  -2.5411e+00  -6.1682e-02   1.2711e-01
  7.0000e-01  -1.3654e-01  -5.4988e-01   8.9710e-03   8.9802e-01
  8.0000e-01  -2.3856e-02   2.0442e+00   4.8610e-02  -1.7189e-01
  9.0000e-01   1.1287e-01   2.6699e-01  -1.0718e-02  -7.0127e-01
  1.0000e+00   1.1829e-02  -1.6525e+00  -3.7689e-02   1.9044e-01
  1.1000e+00  -8.9568e-02  -8.8546e-02   1.1513e-02   5.4228e-01
  1.2000e+00  -1.7786e-03   1.3172e+00   2.9109e-02  -1.9360e-01
  1.3000e+00   7.1755e-02  -3.3686e-02  -1.1376e-02  -4.1610e-01
  1.4000e+00  -3.8659e-03  -1.0454e+00  -2.2232e-02   1.8603e-01
  1.5000e+00  -5.6539e-02   1.0702e-01   1.0777e-02   3.1621e-01
  1.6000e+00   7.5753e-03   8.2199e-01   1.6841e-02  -1.7240e-01
  1.7000e+00   4.4421e-02  -1.4911e-01  -9.8652e-03  -2.3796e-01
  1.8000e+00  -9.4144e-03  -6.4188e-01  -1.2616e-02   1.5544e-01
  1.9000e+00  -3.4539e-02   1.6812e-01   8.8205e-03   1.7705e-01
  2.0000e+00   1.0181e-02   4.9697e-01   9.3433e-03  -1.3726e-01
  2.1000e+00   2.6672e-02  -1.7220e-01  -7.7332e-03  -1.3006e-01
  2.2000e+00  -1.0150e-02  -3.8162e-01  -6.8250e-03   1.1917e-01
  2.3000e+00  -2.0403e-02   1.6641e-01   6.6752e-03   9.4119e-02
  2.4000e+00   9.6518e-03   2.9036e-01   4.9066e-03  -1.0200e-01
  2.5000e+00   1.5469e-02  -1.5477e-01  -5.6850e-03  -6.6888e-02
  2.6000e+00  -8.8682e-03  -2.1875e-01  -3.4584e-03   8.6247e-02
  2.7000e+00  -1.1604e-02   1.3995e-01   4.7861e-03   4.6469e-02
  2.8000e+00   7.9479e-03   1.6299e-01   2.3773e-03  -7.2144e-02
  2.9000e+00   8.6061e-03  -1.2386e-01  -3.9878e-03  -3.1335e-02
