  0.0000e+00   0.0000e+00   5.0000e+00   1.3963e-01   2.0000e+00
  1.0000e-02   5.1415e-02   5.2893e+00   1.5746e-01   1.5637e+00
  2.0000e-02   1.0583e-01   5.5913e+00   1.7083e-01   1.1073e+00
  3.0000e-02   1.6313e-01   5.8623e+00   1.7957e-01   6.3899e-01
  4.0000e-02   2.2285e-01   6.0659e+00   1.8360e-01   1.6798e-01
  5.0000e-02   2.8413e-01   6.1728e+00   1.8295e-01  -2.9596e-01
  6.0000e-02   3.4590e-01   6.1607e+00   1.7774e-01  -7.4276e-01
  7.0000e-02   4.0689e-01   6.0142e+00   1.6819e-01  -1.1624e+00
  8.0000e-02   4.6571e-01   5.7246e+00   1.5462e-01  -1.5453e+00
  9.0000e-02   5.2090e-01   5.2899e+00   1.3743e-01  -1.8826e+00
  1.0000e-01   5.7103e-01   4.7141e+00   1.1714e-01  -2.1664e+00
  1.1000e-01   6.1474e-01   4.0069e+00   9.4308e-02  -2.3899e+00
  1.2000e-01   6.5078e-01   3.1828e+00   6.9562e-02  -2.5479e+00
  1.3000e-01   6.7807e-01   2.2607e+00   4.3579e-02  -2.6370e+00
  1.4000e-01   6.9574e-01   1.2628e+00   1.7058e-02  -2.6553e+00
  1.5000e-01   7.0315e-01   2.1389e-01  -9.2906e-03  -2.6028e+00
  1.6000e-01   6.9994e-01  -8.5948e-01  -3.4768e-02  -2.4815e+00
  1.7000e-01   6.8597e-01  -1.9299e+00  -5.8702e-02  -2.2950e+00
  1.8000e-01   6.6144e-01  -2.9700e+00  -8.0468e-02  -2.0488e+00
  1.9000e-01   6.2677e-01  -3.9527e+00  -9.9502e-02  -1.7498e+00
  2.0000e-01   5.8266e-01  -4.8524e+00  -1.1532e-01  -1.4064e+00
  2.1000e-01   5.3008e-01  -5.6454e+00  -1.2751e-01  -1.0279e+00
  2.2000e-01   4.7018e-01  -6.3105e+00  -1.3579e-01  -6.2472e-01
  2.3000e-01   4.0435e-01  -6.8298e+00  -1.3996e-01  -2.0765e-01
  2.4000e-01   3.3412e-01  -7.1889e+00  -1.3993e-01   2.1214e-01
  2.5000e-01   2.6114e-01  -7.3778e+00  -1.3575e-01   6.2345e-01
  2.6000e-01   1.8715e-01  -7.3907e+00  -1.2753e-01   1.0154e+00
  2.7000e-01   1.1392e-01  -7.2271e+00  -1.1554e-01   1.3776e+00
  2.8000e-01   4.3186e-02  -6.8911e+00  -1.0011e-01   1.7004e+00
  2.9000e-01  -2.3357e-02  -6.3915e+00  -8.1689e-02   1.9754e+00
  3.0000e-01  -8.4143e-02  -5.7420e+00  -6.0787e-02   2.1953e+00
