  0.0000e+00   0.0000e+00   2.0000e+00   1.3963e-01   0.0000e+00
  1.0000e-02   2.3073e-02   2.5896e+00   1.3805e-01  -3.1502e-01
  2.0000e-02   5.1284e-02   3.0273e+00   1.3334e-01  -6.2724e-01
  3.0000e-02   8.3109e-02   3.3122e+00   1.2555e-01  -9.2727e-01
  4.0000e-02   1.1703e-01   3.4463e+00   1.1486e-01  -1.2062e+00
  5.0000e-02   1.5155e-01   3.4342e+00   1.0152e-01  -1.4560e+00
  6.0000e-02   1.8525e-01   3.2838e+00   8.5861e-02  -1.6694e+00
  7.0000e-02   2.1680e-01   3.0059e+00   6.8276e-02  -1.8402e+00
  8.0000e-02   2.4498e-01   2.6137e+00   4.9215e-02  -1.9637e+00
  9.0000e-02   2.6874e-01   2.1233e+00   2.9171e-02  -2.0363e+00
  1.0000e-01   2.8718e-01   1.5523e+00   8.6649e-03  -2.0561e+00
  1.1000e-01   2.9959e-01   9.2012e-01  -1.1771e-02  -2.0223e+00
  1.2000e-01   3.0545e-01   2.4713e-01  -3.1606e-02  -1.9361e+00
  1.3000e-01   3.0446e-01  -4.4576e-01  -5.0326e-02  -1.7998e+00
  1.4000e-01   2.9654e-01  -1.1376e+00  -6.7448e-02  -1.6173e+00
  1.5000e-01   2.8178e-01  -1.8080e+00  -8.2534e-02  -1.3935e+00
  1.6000e-01   2.6051e-01  -2.4375e+00  -9.5202e-02  -1.1348e+00
  1.7000e-01   2.3323e-01  -3.0078e+00  -1.0514e-01  -8.4800e-01
  1.8000e-01   2.0061e-01  -3.5029e+00  -1.1209e-01  -5.4110e-01
  1.9000e-01   1.6347e-01  -3.9087e+00  -1.1592e-01  -2.2234e-01
  2.0000e-01   1.2277e-01  -4.2136e+00  -1.1653e-01   9.9698e-02
  2.1000e-01   7.9562e-02  -4.4092e+00  -1.1394e-01   4.1640e-01
  2.2000e-01   3.4970e-02  -4.4898e+00  -1.0825e-01   7.1935e-01
  2.3000e-01  -9.8433e-03  -4.4534e+00  -9.9628e-02   1.0005e+00
  2.4000e-01  -5.3710e-02  -4.3010e+00  -8.8335e-02   1.2525e+00
  2.5000e-01  -9.5490e-02  -4.0369e+00  -7.4696e-02   1.4688e+00
  2.6000e-01  -1.3410e-01  -3.6686e+00  -5.9097e-02   1.6438e+00
  2.7000e-01  -1.6855e-01  -3.2064e+00  -4.1973e-02   1.7730e+00
  2.8000e-01  -1.9796e-01  -2.6633e+00  -2.3800e-02   1.8533e+00
  2.9000e-01  -2.2159e-01  -2.0543e+00  -5.0779e-03   1.8827e+00
